10000
3,14
3,10
3,6
3,1
3,5
3,10
3,20
3,3
3,9
3,7
3,10
3,13
3,1
3,8
3,6
3,10
3,1
3,11
3,11
3,14
3,10
3,18
3,19
3,6
3,15
3,17
3,17
3,10
3,9
3,13
3,5
3,14
3,2
3,10
3,7
3,18
3,20
3,6
3,13
3,20
3,4
3,2
3,13
3,5
3,9
3,18
3,6
3,1
3,20
3,16
3,6
3,1
3,13
3,5
3,6
3,19
3,13
3,2
3,8
3,13
3,6
3,12
3,7
3,20
3,14
3,13
3,17
3,13
3,10
3,9
3,12
3,5
3,2
3,16
3,1
3,10
3,5
3,7
3,3
3,4
3,14
3,8
3,4
3,19
3,4
3,2
3,17
3,17
3,3
3,5
3,1
3,1
3,8
3,7
3,20
3,1
3,11
3,8
3,5
3,12
3,9
3,9
3,17
3,10
3,4
3,17
3,12
3,9
3,15
3,14
4,4
4,9
4,13
4,20
4,7
4,17
4,1
4,3
4,5
4,15
4,19
4,5
4,15
4,19
4,4
4,14
4,19
4,6
4,14
4,4
4,18
4,2
4,4
4,6
4,11
4,7
4,14
4,2
4,7
4,9
4,7
4,3
4,9
4,12
4,2
4,15
4,8
4,2
4,9
4,4
4,16
4,20
4,8
4,11
4,18
4,11
4,16
4,8
4,9
4,9
4,3
4,6
4,2
4,6
4,3
4,13
4,5
4,16
4,6
4,3
4,16
4,5
4,5
4,4
4,16
4,6
4,10
4,15
4,7
4,11
4,18
4,15
4,10
4,5
4,17
4,19
4,8
4,4
4,6
4,16
4,5
4,1
4,13
4,6
4,6
4,7
4,18
4,2
4,14
4,16
4,5
4,10
4,20
4,9
4,5
4,15
4,7
4,7
4,1
4,5
4,17
4,18
4,19
4,6
4,14
4,7
4,16
4,13
4,11
4,1
4,20
4,15
5,13
5,4
5,20
5,19
5,10
5,10
5,12
5,4
5,17
5,16
5,5
5,16
5,17
5,1
5,2
5,3
5,7
5,2
5,19
5,3
5,11
5,10
5,20
5,4
5,16
5,15
5,17
5,18
5,8
5,16
5,12
5,20
5,20
5,4
5,10
5,1
5,5
5,2
5,16
5,13
5,9
5,12
5,8
5,17
5,13
5,1
5,11
5,19
5,14
5,10
5,14
5,4
5,19
5,5
5,7
5,14
5,20
5,15
5,4
5,19
5,3
5,7
5,10
5,14
5,10
5,12
5,14
5,6
5,5
5,2
5,18
5,13
5,13
5,17
5,2
5,5
5,9
5,12
5,16
5,2
5,1
5,1
5,5
5,19
5,5
5,4
5,5
5,16
5,10
5,8
5,14
5,12
5,14
5,16
5,17
5,16
5,7
5,3
5,13
5,3
5,4
5,3
5,7
5,16
5,11
6,8
6,13
6,20
6,20
6,20
6,13
6,20
6,20
6,10
6,11
6,4
6,5
6,15
6,20
6,14
6,14
6,5
6,18
6,19
6,12
6,14
6,6
6,10
6,16
6,19
6,12
6,19
6,13
6,19
6,7
6,3
6,6
6,19
6,14
6,5
6,18
6,7
6,17
6,9
6,16
6,7
6,12
6,12
6,13
6,3
6,5
6,6
6,20
6,2
6,16
6,11
6,8
6,2
6,13
6,3
6,12
6,4
6,14
6,4
6,2
6,20
6,18
6,20
6,10
6,12
6,4
6,19
6,10
6,20
6,7
6,17
6,18
6,10
6,8
6,10
6,13
6,4
6,7
6,4
6,18
6,3
6,6
6,5
6,16
6,18
6,19
6,19
6,2
6,12
6,2
6,15
6,3
6,11
6,14
6,4
6,14
7,10
7,2
7,3
7,1
7,8
7,11
7,19
7,18
7,18
7,20
7,2
7,14
7,7
7,5
7,11
7,1
7,2
7,15
7,8
7,20
7,13
7,6
7,13
7,17
7,19
7,7
7,11
7,1
7,1
7,15
7,15
7,2
7,8
7,9
7,2
7,16
7,20
7,12
7,5
7,9
7,12
7,18
7,2
7,10
7,2
7,4
7,2
7,3
7,18
7,9
7,14
7,3
7,6
7,6
7,19
7,4
7,13
7,1
7,16
7,5
7,15
7,10
7,18
7,3
7,11
7,19
7,10
7,10
7,11
7,6
7,10
7,2
7,3
7,4
7,3
7,16
7,7
7,4
7,10
7,17
7,12
7,4
7,19
7,17
7,1
7,9
7,12
7,5
7,1
7,7
7,1
7,8
7,9
7,18
7,2
7,19
7,17
8,11
8,20
8,19
8,8
8,1
8,12
8,10
8,4
8,14
8,17
8,3
8,17
8,6
8,11
8,8
8,1
8,9
8,16
8,2
8,9
8,19
8,18
8,9
8,17
8,19
8,16
8,17
8,16
8,9
8,15
8,4
8,19
8,6
8,2
8,18
8,7
8,13
8,19
8,2
8,6
8,15
8,4
8,2
8,13
8,14
8,1
8,5
8,14
8,8
8,18
8,14
8,18
8,16
8,15
8,7
8,14
8,2
8,3
8,1
8,11
8,10
8,5
8,1
8,15
8,6
8,19
8,1
8,19
8,17
8,3
8,16
8,4
8,18
8,18
8,16
8,4
8,10
8,20
8,9
8,10
8,18
8,3
8,7
8,13
8,17
8,13
8,18
8,10
8,16
8,18
8,20
8,5
8,2
8,1
8,11
8,20
8,19
8,12
8,18
8,7
8,6
8,5
8,10
8,3
8,14
8,5
8,18
8,4
8,17
9,7
9,13
9,14
9,9
9,11
9,18
9,17
9,4
9,15
9,6
9,11
9,12
9,18
9,7
9,6
9,18
9,17
9,5
9,8
9,20
9,14
9,6
9,5
9,18
9,8
9,20
9,12
9,12
9,17
9,7
9,20
9,15
9,19
9,5
9,15
9,9
9,2
9,3
9,4
9,8
9,1
9,14
9,20
9,18
9,12
9,17
9,7
9,9
9,1
9,6
9,20
9,6
9,11
9,5
9,3
9,18
9,16
9,6
9,2
9,4
9,12
9,13
9,11
9,2
9,18
9,5
9,3
9,19
9,8
9,6
9,7
9,8
9,12
9,18
9,5
9,15
9,6
9,3
9,15
9,18
9,8
9,15
9,3
9,10
9,11
9,17
9,20
9,6
9,3
9,1
9,1
9,6
9,13
9,11
9,20
9,2
9,16
9,2
9,1
9,15
9,19
9,19
9,14
9,10
9,16
9,10
9,17
9,13
9,12
9,11
9,10
9,19
9,5
9,12
9,20
9,15
9,20
9,19
9,12
9,2
9,11
9,5
9,20
9,4
10,15
10,19
10,5
10,2
10,12
10,17
10,8
10,10
10,15
10,1
10,12
10,2
10,10
10,8
10,14
10,1
10,18
10,15
10,11
10,3
10,6
10,11
10,9
10,6
10,1
10,13
10,19
10,12
10,17
10,10
10,7
10,3
10,20
10,3
10,17
10,11
10,20
10,4
10,1
10,6
10,5
10,4
10,20
10,14
10,11
10,5
10,7
10,8
10,20
10,9
10,2
10,17
10,19
10,3
10,14
10,12
10,15
10,5
10,3
10,3
10,14
10,9
10,5
10,6
10,11
10,1
10,16
10,2
10,17
10,8
10,8
10,1
10,11
10,19
10,6
10,13
10,3
10,4
10,13
10,14
10,13
10,14
10,11
10,3
10,8
10,16
10,14
10,14
10,20
10,8
10,16
10,6
10,16
10,13
10,11
10,7
10,5
10,18
10,20
10,1
10,18
10,7
10,13
10,8
10,17
10,11
10,1
10,20
10,14
10,13
10,5
10,18
10,18
11,15
11,13
11,18
11,3
11,18
11,11
11,2
11,6
11,19
11,19
11,1
11,3
11,1
11,19
11,7
11,19
11,19
11,8
11,16
11,17
11,12
11,15
11,14
11,2
11,7
11,5
11,8
11,11
11,9
11,17
11,1
11,16
11,9
11,18
11,18
11,7
11,20
11,11
11,12
11,10
11,10
11,4
11,12
11,10
11,3
11,19
11,20
11,1
11,18
11,7
11,9
11,9
11,14
11,2
11,3
11,20
11,18
11,10
11,11
11,7
11,6
11,3
11,2
11,7
11,12
11,19
11,13
11,11
11,9
11,16
11,13
11,10
11,19
11,4
11,12
11,1
11,14
11,11
11,13
11,11
11,18
11,14
11,12
11,11
11,7
11,14
11,2
11,5
11,15
11,4
11,11
11,12
11,6
11,4
11,18
11,17
11,14
11,2
11,20
11,14
11,9
11,12
11,4
11,8
11,15
11,15
11,20
11,9
11,17
11,5
11,11
12,6
12,18
12,2
12,8
12,4
12,7
12,10
12,8
12,13
12,13
12,10
12,17
12,11
12,5
12,6
12,7
12,10
12,8
12,18
12,4
12,8
12,9
12,19
12,15
12,16
12,5
12,15
12,4
12,1
12,19
12,6
12,7
12,8
12,20
12,14
12,11
12,18
12,15
12,11
12,11
12,8
12,12
12,7
12,10
12,17
12,12
12,16
12,18
12,11
12,14
12,1
12,19
12,14
12,19
12,5
12,9
12,15
12,11
12,4
12,16
12,9
12,10
12,14
12,8
12,9
12,7
12,19
12,18
12,14
12,1
12,8
12,1
12,12
12,6
12,2
12,20
12,10
12,17
12,18
12,20
12,2
12,10
12,10
12,8
12,1
12,15
12,16
12,15
13,5
13,20
13,10
13,6
13,1
13,3
13,13
13,1
13,2
13,3
13,18
13,15
13,3
13,18
13,7
13,7
13,3
13,20
13,18
13,12
13,16
13,15
13,4
13,10
13,5
13,5
13,17
13,5
13,11
13,4
13,11
13,16
13,15
13,1
13,13
13,15
13,15
13,17
13,7
13,8
13,12
13,5
13,14
13,14
13,2
13,12
13,12
13,16
13,11
13,10
13,8
13,19
13,4
13,3
13,20
13,20
13,7
13,8
13,16
13,18
13,11
13,7
13,5
13,6
13,19
13,9
13,12
13,13
13,5
13,19
13,13
13,16
13,3
13,6
13,2
13,16
13,10
13,13
13,11
13,20
13,2
13,10
14,10
14,18
14,4
14,9
14,9
14,11
14,16
14,5
14,20
14,7
14,3
14,4
14,4
14,1
14,4
14,7
14,5
14,8
14,5
14,17
14,16
14,19
14,15
14,9
14,14
14,4
14,1
14,17
14,15
14,15
14,18
14,5
14,4
14,2
14,13
14,12
14,4
14,1
14,8
14,3
14,19
14,10
14,18
14,2
14,10
14,1
14,8
14,15
14,20
14,5
14,3
14,15
14,3
14,17
14,3
14,9
14,12
14,16
14,17
14,7
14,2
14,6
14,3
14,5
14,7
14,15
14,16
14,10
14,7
14,16
14,4
14,5
14,5
14,1
14,18
14,7
14,13
14,18
14,13
14,13
14,2
14,15
14,19
14,16
14,4
14,14
14,16
14,15
14,9
14,12
14,13
14,2
14,18
14,15
14,6
14,16
14,2
14,13
14,18
14,20
14,8
14,1
14,5
14,5
14,14
14,2
14,11
14,6
14,19
14,3
14,10
14,12
14,17
14,9
14,8
14,12
15,2
15,3
15,7
15,2
15,7
15,11
15,3
15,16
15,18
15,8
15,11
15,11
15,12
15,20
15,10
15,20
15,13
15,6
15,4
15,6
15,8
15,14
15,3
15,18
15,8
15,13
15,10
15,4
15,13
15,17
15,16
15,14
15,11
15,14
15,15
15,17
15,16
15,17
15,12
15,5
15,16
15,15
15,15
15,7
15,14
15,17
15,18
15,6
15,2
15,13
15,3
15,9
15,18
15,18
15,7
15,5
15,2
15,8
15,1
15,14
15,4
15,8
15,7
15,14
15,1
15,13
15,3
15,8
15,9
15,6
15,13
15,16
15,20
15,19
15,2
15,6
15,15
15,12
15,11
15,9
15,4
15,6
15,17
15,2
15,3
15,15
15,6
15,4
15,2
15,6
15,17
15,17
15,5
15,15
15,3
15,17
15,7
15,5
15,5
15,7
15,10
15,9
16,2
16,2
16,7
16,15
16,7
16,14
16,6
16,9
16,2
16,10
16,6
16,10
16,3
16,8
16,17
16,20
16,3
16,10
16,18
16,11
16,7
16,2
16,5
16,1
16,19
16,3
16,5
16,3
16,9
16,6
16,11
16,2
16,19
16,9
16,17
16,5
16,2
16,14
16,6
16,15
16,3
16,11
16,5
16,17
16,11
16,1
16,17
16,5
16,10
16,14
16,16
16,8
16,15
16,20
16,8
16,13
16,15
16,12
16,7
16,3
16,10
16,9
16,17
16,8
16,18
16,13
16,5
16,11
16,18
16,2
16,6
16,13
16,4
16,10
16,9
16,6
16,2
16,5
16,11
16,11
16,18
16,6
16,19
16,5
16,17
16,18
16,17
16,11
16,2
16,16
16,6
16,11
16,4
16,2
16,10
16,13
16,6
16,6
16,4
16,3
16,19
16,1
16,7
17,3
17,10
17,16
17,8
17,3
17,20
17,10
17,5
17,10
17,15
17,3
17,14
17,4
17,13
17,2
17,14
17,14
17,17
17,11
17,4
17,1
17,4
17,5
17,13
17,1
17,3
17,8
17,4
17,1
17,8
17,10
17,3
17,9
17,17
17,3
17,11
17,17
17,12
17,16
17,18
17,19
17,10
17,11
17,2
17,2
17,12
17,7
17,15
17,9
17,18
17,10
17,1
17,1
17,15
17,13
17,2
17,17
17,1
17,17
17,17
17,8
17,18
17,12
17,17
17,7
17,6
17,19
17,3
17,9
17,14
17,12
17,7
17,4
17,2
17,8
17,17
17,5
17,7
17,12
17,13
17,4
17,1
17,13
17,16
17,7
17,18
17,9
17,15
17,18
17,17
17,4
17,17
17,7
17,15
17,5
17,13
17,12
17,4
17,15
17,20
17,17
17,6
17,7
17,12
17,19
17,6
17,9
18,3
18,12
18,12
18,8
18,7
18,12
18,12
18,15
18,11
18,9
18,3
18,5
18,18
18,12
18,8
18,15
18,18
18,14
18,11
18,10
18,5
18,14
18,16
18,5
18,3
18,13
18,3
18,6
18,11
18,8
18,14
18,5
18,12
18,17
18,12
18,18
18,1
18,16
18,4
18,11
18,4
18,19
18,15
18,14
18,10
18,15
18,20
18,7
18,20
18,10
18,16
18,5
18,16
18,3
18,1
18,18
18,15
18,3
18,15
18,17
18,10
18,1
18,1
18,13
18,17
18,5
18,3
18,17
18,20
18,6
18,7
18,15
18,4
18,14
18,20
18,13
18,20
18,19
18,11
18,19
18,9
18,18
18,3
18,16
19,20
19,15
19,5
19,14
19,17
19,19
19,10
19,19
19,19
19,3
19,11
19,16
19,19
19,5
19,4
19,10
19,11
19,11
19,4
19,6
19,16
19,16
19,11
19,15
19,14
19,1
19,5
19,14
19,19
19,20
19,9
19,18
19,14
19,13
19,4
19,11
19,4
19,5
19,1
19,2
19,7
19,3
19,9
19,17
19,8
19,13
19,6
19,10
19,15
19,2
19,15
19,10
19,17
19,17
19,16
19,10
19,18
19,20
19,16
19,8
19,19
19,4
19,17
19,13
19,9
19,20
19,15
19,12
19,17
19,7
19,13
19,15
19,9
19,14
19,12
19,8
19,6
19,17
19,17
19,20
19,10
19,4
19,9
19,6
19,20
19,16
19,8
19,9
19,15
19,3
19,16
19,14
19,18
19,5
19,18
19,6
19,16
19,4
19,9
19,12
19,10
19,14
19,7
19,18
19,7
19,18
20,6
20,4
20,6
20,14
20,3
20,16
20,17
20,3
20,13
20,9
20,18
20,12
20,9
20,12
20,14
20,5
20,17
20,4
20,1
20,6
20,1
20,16
20,9
20,10
20,8
20,18
20,15
20,14
20,16
20,1
20,3
20,13
20,4
20,8
20,18
20,18
20,15
20,15
20,20
20,8
20,15
20,9
20,19
20,3
20,12
20,5
20,19
20,1
20,20
20,19
20,6
20,20
20,7
20,15
20,1
20,14
20,12
20,15
20,19
20,19
20,7
20,13
20,11
20,2
20,20
20,9
20,19
20,7
20,15
20,10
20,6
20,1
20,10
20,4
20,3
20,2
20,20
20,14
20,2
20,11
20,4
20,7
20,11
20,10
20,1
20,3
20,3
20,5
20,10
20,13
20,3
20,16
21,5
21,6
21,10
21,17
21,6
21,8
21,3
21,12
21,10
21,8
21,12
21,19
21,3
21,6
21,12
21,15
21,19
21,13
21,5
21,3
21,12
21,7
21,12
21,4
21,2
21,7
21,8
21,11
21,11
21,11
21,18
21,16
21,16
21,7
21,4
21,13
21,7
21,6
21,4
21,8
21,5
21,15
21,6
21,7
21,12
21,10
21,1
21,11
21,2
21,18
21,5
21,5
21,4
21,16
21,9
21,5
21,14
21,16
21,7
21,5
21,18
21,5
21,12
21,5
21,3
21,15
21,17
21,1
21,12
21,20
21,8
21,16
21,6
21,6
21,2
21,18
21,15
21,15
21,20
21,8
21,12
21,4
21,13
21,7
21,11
21,13
21,12
21,5
21,8
21,10
21,1
21,6
21,14
21,12
21,2
21,17
21,18
21,19
22,9
22,9
22,10
22,17
22,4
22,16
22,2
22,17
22,5
22,8
22,11
22,4
22,15
22,14
22,7
22,19
22,13
22,17
22,11
22,16
22,13
22,19
22,5
22,5
22,16
22,19
22,16
22,9
22,7
22,5
22,7
22,15
22,13
22,17
22,3
22,8
22,4
22,16
22,5
22,20
22,3
22,7
22,3
22,18
22,1
22,1
22,8
22,13
22,9
22,19
22,8
22,2
22,9
22,4
22,6
22,4
22,2
22,14
22,4
22,20
22,10
22,11
22,7
22,3
22,19
22,9
22,10
22,14
22,5
22,6
22,13
22,19
22,13
22,7
22,16
22,5
22,7
22,4
22,9
22,15
22,14
22,8
22,8
22,2
23,11
23,6
23,17
23,13
23,11
23,20
23,4
23,20
23,2
23,10
23,2
23,20
23,11
23,4
23,5
23,7
23,9
23,17
23,5
23,13
23,3
23,13
23,17
23,1
23,8
23,5
23,16
23,1
23,12
23,15
23,2
23,3
23,20
23,10
23,7
23,10
23,9
23,10
23,2
23,11
23,12
23,3
23,2
23,14
23,18
23,7
23,20
23,19
23,3
23,16
23,11
23,18
23,8
23,8
23,18
23,7
23,12
23,5
23,7
23,4
23,12
23,20
23,18
23,11
23,9
23,4
23,13
23,10
23,5
23,14
23,20
23,8
23,8
23,1
23,1
23,18
23,19
23,12
23,16
23,14
23,8
23,6
23,11
23,7
23,13
23,20
23,14
23,17
23,17
23,12
23,12
23,8
23,12
23,9
23,10
24,12
24,12
24,2
24,1
24,8
24,7
24,12
24,16
24,7
24,5
24,8
24,4
24,3
24,20
24,19
24,16
24,19
24,4
24,18
24,17
24,9
24,18
24,10
24,5
24,14
24,14
24,16
24,1
24,17
24,16
24,10
24,8
24,19
24,4
24,1
24,6
24,2
24,4
24,1
24,8
24,8
24,1
24,11
24,11
24,20
24,9
24,18
24,18
24,5
24,16
24,14
24,13
24,13
24,16
24,9
24,18
24,1
24,16
24,10
24,17
24,11
24,11
24,16
24,9
24,6
24,8
24,6
24,8
24,12
24,19
24,15
24,19
24,19
24,6
24,1
24,10
24,6
24,19
24,19
24,10
24,14
24,4
24,14
24,18
24,19
24,2
24,7
24,19
24,9
24,16
24,7
24,11
24,18
24,3
24,11
24,4
24,10
24,17
24,11
24,13
24,15
24,5
24,12
24,5
24,2
25,4
25,14
25,8
25,2
25,12
25,9
25,7
25,15
25,3
25,16
25,6
25,16
25,2
25,16
25,17
25,9
25,3
25,7
25,7
25,17
25,18
25,10
25,18
25,14
25,20
25,11
25,20
25,16
25,14
25,16
25,10
25,17
25,9
25,9
25,11
25,12
25,17
25,9
25,6
25,11
25,17
25,3
25,19
25,10
25,19
25,15
25,19
25,13
25,1
25,5
25,1
25,18
25,6
25,18
25,3
25,17
25,20
25,14
25,4
25,13
25,9
25,13
25,2
25,17
25,1
25,12
25,20
25,10
25,12
25,18
25,20
25,8
25,20
25,18
25,18
25,10
25,4
25,16
25,14
25,5
25,12
25,14
25,14
25,9
25,4
25,17
25,17
25,15
25,10
25,20
25,20
25,11
25,5
25,1
25,19
25,5
25,4
26,19
26,6
26,15
26,16
26,6
26,15
26,7
26,15
26,12
26,17
26,19
26,19
26,2
26,15
26,2
26,8
26,8
26,2
26,3
26,16
26,18
26,17
26,18
26,17
26,16
26,8
26,1
26,16
26,18
26,18
26,19
26,16
26,3
26,6
26,3
26,20
26,20
26,10
26,7
26,3
26,18
26,17
26,1
26,19
26,11
26,14
26,6
26,10
26,15
26,8
26,18
26,12
26,17
26,15
26,20
26,12
26,14
26,13
26,20
26,11
26,10
26,18
26,19
26,4
26,15
26,1
26,16
26,14
26,10
26,2
26,16
26,19
26,18
26,8
26,18
26,20
26,1
26,15
26,9
26,15
26,15
26,6
26,18
26,11
26,12
26,18
26,14
26,17
26,10
27,13
27,20
27,11
27,3
27,18
27,6
27,17
27,10
27,1
27,3
27,12
27,14
27,10
27,10
27,3
27,10
27,7
27,2
27,10
27,14
27,11
27,17
27,8
27,8
27,6
27,10
27,12
27,3
27,3
27,8
27,4
27,8
27,7
27,6
27,10
27,16
27,12
27,18
27,6
27,4
27,12
27,9
27,18
27,2
27,18
27,12
27,3
27,17
27,14
27,12
27,10
27,16
27,20
27,9
27,3
27,18
27,10
27,6
27,12
27,4
27,14
27,16
27,11
27,12
27,13
27,12
27,20
27,16
27,10
27,17
27,20
27,1
27,5
27,9
27,14
27,2
27,20
27,16
27,18
27,5
27,20
27,19
27,20
27,11
27,19
27,15
27,8
27,8
27,20
27,20
27,12
27,5
27,7
27,14
27,17
27,19
27,6
27,8
27,15
27,15
27,4
27,6
27,7
27,20
27,14
27,13
27,13
27,5
27,8
27,11
28,10
28,19
28,1
28,1
28,10
28,20
28,15
28,9
28,7
28,15
28,8
28,10
28,19
28,14
28,4
28,7
28,5
28,9
28,14
28,19
28,15
28,9
28,4
28,1
28,8
28,9
28,13
28,1
28,5
28,13
28,3
28,6
28,11
28,15
28,7
28,12
28,14
28,1
28,1
28,13
28,7
28,8
28,2
28,6
28,14
28,5
28,4
28,18
28,13
28,18
28,8
28,19
28,18
28,3
28,20
28,18
28,3
28,4
28,10
28,7
28,8
28,12
28,5
28,11
28,6
28,11
28,2
28,12
28,11
28,14
28,4
28,18
28,14
28,5
28,15
28,19
28,2
28,18
28,8
28,6
28,7
28,15
28,5
28,5
28,9
28,16
28,2
28,11
28,11
28,3
28,9
28,19
28,14
28,13
28,1
28,11
29,15
29,14
29,14
29,6
29,8
29,17
29,15
29,1
29,14
29,9
29,19
29,7
29,18
29,6
29,12
29,5
29,12
29,16
29,1
29,20
29,3
29,14
29,2
29,14
29,16
29,2
29,4
29,1
29,7
29,4
29,3
29,13
29,17
29,17
29,10
29,4
29,5
29,4
29,16
29,10
29,4
29,6
29,16
29,14
29,3
29,8
29,18
29,14
29,15
29,10
29,5
29,18
29,3
29,18
29,11
29,10
29,12
29,14
29,10
29,10
29,17
29,12
29,2
29,5
29,20
29,12
29,9
29,5
29,15
29,16
29,6
29,11
29,2
29,2
29,4
29,4
29,9
29,13
29,10
29,3
29,2
29,6
29,12
29,16
29,4
29,2
29,5
29,7
29,7
29,6
29,16
30,3
30,9
30,17
30,20
30,1
30,8
30,8
30,5
30,15
30,15
30,2
30,17
30,16
30,3
30,20
30,12
30,3
30,4
30,1
30,18
30,17
30,6
30,9
30,12
30,1
30,11
30,8
30,7
30,9
30,5
30,2
30,4
30,13
30,11
30,3
30,13
30,10
30,10
30,9
30,4
30,4
30,11
30,12
30,12
30,5
30,3
30,3
30,8
30,6
30,15
30,5
30,2
30,20
30,13
30,5
30,13
30,15
30,12
30,19
30,4
30,16
30,13
30,7
30,1
30,3
30,9
30,5
30,12
30,10
30,6
30,8
30,5
30,16
30,19
30,8
30,12
30,2
30,10
30,19
30,19
30,16
30,15
30,1
30,8
30,8
30,5
30,20
30,14
30,9
30,10
30,17
30,4
30,2
30,15
30,16
30,4
30,15
30,1
30,8
30,4
31,6
31,15
31,1
31,13
31,13
31,8
31,4
31,6
31,10
31,15
31,5
31,5
31,9
31,17
31,12
31,8
31,1
31,3
31,2
31,9
31,13
31,10
31,5
31,14
31,17
31,20
31,10
31,11
31,12
31,17
31,7
31,17
31,11
31,7
31,1
31,15
31,6
31,17
31,1
31,15
31,11
31,17
31,12
31,19
31,13
31,15
31,19
31,5
31,18
31,20
31,14
31,10
31,1
31,10
31,3
31,17
31,9
31,12
31,8
31,1
31,20
31,6
31,9
31,10
31,4
31,10
31,5
31,9
31,6
31,17
31,16
31,8
31,5
31,7
31,18
31,17
31,1
31,16
31,1
31,18
31,15
31,6
31,19
31,16
31,15
31,14
31,12
31,16
31,17
31,11
31,16
31,17
31,16
31,16
31,6
31,19
31,17
31,2
31,20
31,14
31,10
31,15
31,1
31,14
31,13
31,19
32,2
32,13
32,14
32,3
32,3
32,1
32,20
32,13
32,8
32,15
32,6
32,11
32,10
32,3
32,2
32,17
32,11
32,9
32,12
32,16
32,20
32,1
32,10
32,19
32,14
32,19
32,5
32,15
32,5
32,17
32,13
32,6
32,1
32,18
32,20
32,15
32,18
32,20
32,8
32,17
32,6
32,5
32,8
32,7
32,19
32,9
32,3
32,9
32,9
32,6
32,17
32,8
32,6
32,6
32,18
32,20
32,16
32,14
32,6
32,12
32,10
32,10
32,18
32,3
32,7
32,9
32,9
32,17
32,20
32,8
32,13
32,5
32,13
32,20
32,11
32,3
32,20
32,5
32,12
32,1
32,3
32,20
32,20
32,20
32,17
32,18
32,11
32,12
32,11
32,16
32,4
32,13
32,5
32,13
32,7
32,4
32,1
32,15
32,20
32,1
32,3
32,4
32,17
32,7
32,4
33,20
33,9
33,15
33,16
33,12
33,15
33,10
33,11
33,15
33,10
33,7
33,4
33,12
33,11
33,14
33,8
33,6
33,18
33,4
33,18
33,16
33,7
33,10
33,11
33,18
33,2
33,5
33,2
33,11
33,11
33,17
33,10
33,19
33,11
33,5
33,11
33,6
33,15
33,13
33,12
33,16
33,20
33,15
33,7
33,2
33,20
33,6
33,7
33,18
33,10
33,16
33,13
33,8
33,17
33,15
33,18
33,19
33,19
33,19
33,9
33,9
33,7
33,10
33,20
33,17
33,6
33,2
33,14
33,12
33,14
33,5
33,7
33,5
33,11
33,6
33,6
33,11
33,11
33,12
33,20
33,12
33,19
33,4
33,20
33,16
33,19
33,17
33,14
33,17
33,7
33,14
33,18
34,13
34,15
34,17
34,1
34,20
34,10
34,7
34,12
34,3
34,3
34,10
34,20
34,14
34,15
34,5
34,4
34,6
34,9
34,15
34,17
34,7
34,18
34,8
34,2
34,16
34,16
34,7
34,5
34,2
34,12
34,2
34,6
34,6
34,10
34,19
34,18
34,19
34,5
34,9
34,13
34,19
34,18
34,12
34,12
34,13
34,17
34,7
34,10
34,17
34,1
34,6
34,3
34,19
34,14
34,17
34,6
34,1
34,15
34,10
